timestamp,price,volume
25.02.2018 03:00:00,9694.51000000,28373.51758600
26.02.2018 03:00:00,9590.00000000,34878.29275600
27.02.2018 03:00:00,10321.00000000,30705.38512300
28.02.2018 03:00:00,10584.33000000,30800.98378200
01.03.2018 03:00:00,10325.64000000,25092.55393000
02.03.2018 03:00:00,10923.36000000,23910.71009000
03.03.2018 03:00:00,11038.99000000,21287.15328000
04.03.2018 03:00:00,11464.47000000,17295.91865300
05.03.2018 03:00:00,11515.00000000,15144.23106300
06.03.2018 03:00:00,11455.00000000,29515.57236300
07.03.2018 03:00:00,10716.48000000,50647.67108000
08.03.2018 03:00:00,9910.00000000,41109.47322600
09.03.2018 03:00:00,9267.07000000,64112.29140700
10.03.2018 03:00:00,9230.00000000,37180.01285700
11.03.2018 03:00:00,8770.22000000,44325.97338600
12.03.2018 03:00:00,9533.57000000,42230.77793000
13.03.2018 03:00:00,9131.34000000,40191.40935800
14.03.2018 03:00:00,9151.92000000,49708.09410800
15.03.2018 03:00:00,8184.01000000,52291.02227700
16.03.2018 03:00:00,8240.98000000,38815.40989300
17.03.2018 03:00:00,8260.00000000,33110.20632900
18.03.2018 03:00:00,7824.01000000,59488.23171100
19.03.2018 03:00:00,8189.00000000,55297.08494200
20.03.2018 03:00:00,8595.01000000,44865.10583500
21.03.2018 03:00:00,8909.96000000,39972.40537100
22.03.2018 03:00:00,8884.82000000,40617.55680900
23.03.2018 03:00:00,8720.00000000,39991.00766600
24.03.2018 03:00:00,8898.04000000,35466.60957200
25.03.2018 03:00:00,8531.25000000,29001.76931600
26.03.2018 03:00:00,8470.14000000,44033.59566000
27.03.2018 03:00:00,8134.22000000,37427.64805000
28.03.2018 03:00:00,7795.51000000,26401.33167000
29.03.2018 03:00:00,7949.30000000,54620.91512500
30.03.2018 03:00:00,7090.16000000,65306.03197600
31.03.2018 03:00:00,6840.24000000,36868.53908700
01.04.2018 03:00:00,6922.00000000,44071.43046300
02.04.2018 03:00:00,6813.01000000,32123.56007200
03.04.2018 03:00:00,7063.97000000,37787.33181100
04.04.2018 03:00:00,7405.21000000,42227.18380400
05.04.2018 03:00:00,6796.10000000,39029.73146000
06.04.2018 03:00:00,6770.00000000,27455.01192000
07.04.2018 03:00:00,6601.39000000,32269.57826700
08.04.2018 03:00:00,6895.81000000,21427.67316500
09.04.2018 03:00:00,7011.04000000,34078.29720600
10.04.2018 03:00:00,6781.55000000,22326.72809500
11.04.2018 03:00:00,6839.56000000,23997.87117700
12.04.2018 03:00:00,6953.78000000,64861.59598700
13.04.2018 03:00:00,7922.99000000,55044.52314800
14.04.2018 03:00:00,7877.48000000,31621.28635700
15.04.2018 03:00:00,8004.00000000,27946.72044400
16.04.2018 03:00:00,8355.07000000,36664.06971500
17.04.2018 03:00:00,8064.92000000,32152.60356700
18.04.2018 03:00:00,7890.96000000,26969.04457000
19.04.2018 03:00:00,8173.99000000,27113.84746400
20.04.2018 03:00:00,8273.84000000,39795.33748500
21.04.2018 03:00:00,8852.12000000,40872.22990900
22.04.2018 03:00:00,8915.31000000,29458.25348000
23.04.2018 03:00:00,8785.70000000,25838.11470900
24.04.2018 03:00:00,8934.00000000,46268.79010600
25.04.2018 03:00:00,9618.96000000,81110.03758900
26.04.2018 03:00:00,8869.99000000,43300.30424500
27.04.2018 03:00:00,9267.03000000,37241.34703600
28.04.2018 03:00:00,8915.35000000,34759.62842000
29.04.2018 03:00:00,9348.00000000,38149.85003500
30.04.2018 03:00:00,9417.04000000,35002.03387500
01.05.2018 03:00:00,9246.01000000,41018.46363300
02.05.2018 03:00:00,9071.48000000,26123.54396100
03.05.2018 03:00:00,9247.81000000,38768.38828800
04.05.2018 03:00:00,9750.00000000,28681.58887900
05.05.2018 03:00:00,9714.00000000,24990.01834500
06.05.2018 03:00:00,9863.99000000,27690.35155900
07.05.2018 03:00:00,9661.02000000,33787.64001200
08.05.2018 03:00:00,9365.00000000,25533.83188900
09.05.2018 03:00:00,9178.00000000,25673.52489900
10.05.2018 03:00:00,9310.00000000,25055.06371800
11.05.2018 03:00:00,9002.21000000,48227.04806100
12.05.2018 03:00:00,8405.94000000,40241.32081000
13.05.2018 03:00:00,8475.44000000,25632.86936200
14.05.2018 03:00:00,8679.71000000,37389.66653300
15.05.2018 03:00:00,8663.37000000,28126.95613600
16.05.2018 03:00:00,8462.00000000,31130.71890800
17.05.2018 03:00:00,8330.00000000,25439.84479900
18.05.2018 03:00:00,8038.82000000,23476.15825100
19.05.2018 03:00:00,8238.01000000,17193.42427600
20.05.2018 03:00:00,8233.49000000,19957.05710900
21.05.2018 03:00:00,8526.97000000,21516.59648600
22.05.2018 03:00:00,8386.89000000,23710.90285800
23.05.2018 03:00:00,7977.12000000,42910.66677400
24.05.2018 03:00:00,7501.95000000,37845.44659500
25.05.2018 03:00:00,7578.99000000,26739.95664000
26.05.2018 03:00:00,7456.99000000,19464.08607100
27.05.2018 03:00:00,7334.00000000,18706.94551500
28.05.2018 03:00:00,7338.99000000,27219.43896300
29.05.2018 03:00:00,7099.00000000,39407.21183000
30.05.2018 03:00:00,7467.98000000,32041.58362300
31.05.2018 03:00:00,7382.07000000,30776.06310200
01.06.2018 03:00:00,7485.01000000,28259.12407800
02.06.2018 03:00:00,7521.01000000,26720.69021900
03.06.2018 03:00:00,7636.81000000,27505.15895100
04.06.2018 03:00:00,7714.26000000,32258.83511500
05.06.2018 03:00:00,7487.00000000,31722.97338400
06.06.2018 03:00:00,7626.64000000,27229.99189800
07.06.2018 03:00:00,7658.79000000,25062.22720200
08.06.2018 03:00:00,7691.08000000,23396.80467100
09.06.2018 03:00:00,7603.44000000,19339.88517600
10.06.2018 03:00:00,7491.73000000,52342.02003200
11.06.2018 03:00:00,6765.00000000,34552.16230300
12.06.2018 03:00:00,6872.00000000,36722.21119100
13.06.2018 03:00:00,6530.00000000,46185.51810000
14.06.2018 03:00:00,6292.78000000,44478.13083700
15.06.2018 03:00:00,6638.67000000,30018.32990500
16.06.2018 03:00:00,6380.01000000,22277.24114700
17.06.2018 03:00:00,6482.50000000,19847.24768800
18.06.2018 03:00:00,6444.06000000,31821.43499500
19.06.2018 03:00:00,6711.39000000,24311.42114300
20.06.2018 03:00:00,6740.00000000,26359.75245200
21.06.2018 03:00:00,6763.21000000,25428.85404800
22.06.2018 03:00:00,6717.69000000,52157.37083300
23.06.2018 03:00:00,6045.92000000,26622.78858900
24.06.2018 03:00:00,6149.98000000,47445.99895500
25.06.2018 03:00:00,6137.95000000,39164.51530600
26.06.2018 03:00:00,6252.00000000,19377.24048400
27.06.2018 03:00:00,6065.89000000,19225.67109800
28.06.2018 03:00:00,6134.73000000,30585.26602600
29.06.2018 03:00:00,5851.01000000,33911.28727800
30.06.2018 03:00:00,6197.92000000,37919.61284000
01.07.2018 03:00:00,6391.08000000,27562.96597400
02.07.2018 03:00:00,6360.82000000,36230.45226400
03.07.2018 03:00:00,6615.29000000,38657.78169100
04.07.2018 03:00:00,6511.01000000,23571.89277700
05.07.2018 03:00:00,6585.53000000,35071.97289800
06.07.2018 03:00:00,6529.20000000,29397.09474800
07.07.2018 03:00:00,6609.79000000,23973.87688600
08.07.2018 03:00:00,6753.48000000,24622.94779400
09.07.2018 03:00:00,6712.10000000,26732.40655000
10.07.2018 03:00:00,6662.78000000,38560.67270200
11.07.2018 03:00:00,6296.91000000,28715.49848700
12.07.2018 03:00:00,6378.07000000,31306.66334800
13.07.2018 03:00:00,6251.40000000,26375.32528600
14.07.2018 03:00:00,6214.57000000,17783.07199900
15.07.2018 03:00:00,6250.90000000,22979.21150800
16.07.2018 03:00:00,6354.15000000,36204.87708000
17.07.2018 03:00:00,6723.33000000,52105.42345900
18.07.2018 03:00:00,7317.44000000,59487.64345000
19.07.2018 03:00:00,7381.88000000,41218.25643700
20.07.2018 03:00:00,7468.86000000,46140.31344700
21.07.2018 03:00:00,7337.47000000,28886.49029100
22.07.2018 03:00:00,7399.25000000,30270.21844000
23.07.2018 03:00:00,7394.78000000,41646.34667100
